0.4,34.7,1,-1,0
3.1,8.1,1,-1,1
0.9,45.6,1,1,0
4.6,53.2,-1,1,1
3.2,14.9,1,1,1
0.1,28.8,-1,1,0
2.5,6.7,1,-1,1
1.5,28.4,1,-1,0
2.6,12.2,1,-1,1
1.1,49.6,1,1,0
1.5,44.0,-1,1,0
3.9,9.0,1,-1,1
3.2,54.5,-1,-1,0
0.8,46.6,-1,-1,0
4.2,29.5,-1,1,1
2.1,14.4,-1,1,1
3.7,12.5,-1,-1,1
1.7,24.1,1,-1,1
5.4,64.4,-1,1,1
3.1,46.7,-1,1,0
1.8,57.0,1,1,0
1.8,42.9,1,-1,0
3.2,33.6,-1,1,1
3.0,28.5,-1,-1,1
1.8,52.6,1,1,0
1.3,15.8,-1,-1,1
5.5,36.8,-1,1,1
5.5,41.5,1,-1,1
0.3,35.4,-1,1,0
0.5,17.8,1,1,0
5.1,16.5,1,-1,1
3.4,56.5,1,-1,0
3.9,44.8,1,1,1
3.5,14.9,1,-1,1
3.2,53.9,1,1,0
1.8,21.7,-1,-1,1
2.5,14.8,1,-1,1
2.7,38.1,1,-1,1
3.2,40.4,1,1,1
0.2,51.9,1,-1,0
5.5,27.9,-1,1,1
0.9,25.4,1,1,0
1.6,35.8,-1,-1,0
2.9,52.5,1,1,0
3.1,42.5,-1,1,1
0.8,21.3,-1,-1,0
4.0,7.9,-1,1,1
2.9,56.7,-1,1,0
4.1,15.8,-1,1,1
1.7,39.2,-1,-1,0
5.5,16.3,-1,-1,1
5.0,58.2,1,1,1
1.3,46.1,1,-1,0
1.5,21.6,1,1,1
3.6,35.4,1,-1,1
3.8,24.2,1,1,1
2.8,54.0,1,1,0
2.4,46.9,-1,1,0
3.3,10.8,-1,1,1
4.2,14.0,-1,-1,1
0.5,6.4,1,-1,1
0.8,22.2,1,-1,0
2.2,27.5,1,1,1
1.8,5.0,1,-1,1
4.3,17.0,1,1,1
4.8,44.5,1,-1,1
4.0,55.2,-1,1,1
0.7,41.7,1,-1,0
4.6,58.2,1,-1,1
2.0,11.4,-1,-1,1
